Time,W,Wh
2021/6/7 1:00,191.16,191.16
2021/6/7 2:00,158.76,158.76
2021/6/7 3:00,169.56,169.56
2021/6/7 4:00,169.56,169.56
2021/6/7 5:00,180.36,180.36
2021/6/7 6:00,246.24,246.24
2021/6/7 7:00,356.4,356.4
2021/6/7 8:00,411.48,411.48
2021/6/7 9:00,422.28,422.28
2021/6/7 10:00,379.08,379.08
2021/6/7 11:00,335.88,335.88
2021/6/7 12:00,368.28,368.28
2021/6/7 13:00,368.28,368.28
2021/6/7 14:00,335.88,335.88
2021/6/7 15:00,334.8,334.8
2021/6/7 16:00,345.6,345.6
2021/6/7 17:00,357.48,357.48
2021/6/7 18:00,401.76,401.76
2021/6/7 19:00,585.36,585.36
2021/6/7 20:00,592.92,592.92
2021/6/7 21:00,549.72,549.72
2021/6/7 22:00,473.04,473.04
2021/6/7 23:00,343.44,343.44
2021/6/8 0:00,248.4,248.4
2021/6/8 1:00,212.4,212.4
2021/6/8 2:00,176.4,176.4
2021/6/8 3:00,188.4,188.4
2021/6/8 4:00,188.4,188.4
2021/6/8 5:00,200.4,200.4
2021/6/8 6:00,273.6,273.6
2021/6/8 7:00,396,396
2021/6/8 8:00,457.2,457.2
2021/6/8 9:00,469.2,469.2
2021/6/8 10:00,421.2,421.2
2021/6/8 11:00,373.2,373.2
2021/6/8 12:00,409.2,409.2
2021/6/8 13:00,409.2,409.2
2021/6/8 14:00,373.2,373.2
2021/6/8 15:00,372,372
2021/6/8 16:00,384,384
2021/6/8 17:00,397.2,397.2
2021/6/8 18:00,446.4,446.4
2021/6/8 19:00,650.4,650.4
2021/6/8 20:00,658.8,658.8
2021/6/8 21:00,610.8,610.8
2021/6/8 22:00,525.6,525.6
2021/6/8 23:00,381.6,381.6
2021/6/9 0:00,217.35,217.35
2021/6/9 1:00,185.85,185.85
2021/6/9 2:00,154.35,154.35
2021/6/9 3:00,164.85,164.85
2021/6/9 4:00,164.85,164.85
2021/6/9 5:00,175.35,175.35
2021/6/9 6:00,239.4,239.4
2021/6/9 7:00,346.5,346.5
2021/6/9 8:00,400.05,400.05
2021/6/9 9:00,410.55,410.55
2021/6/9 10:00,368.55,368.55
2021/6/9 11:00,326.55,326.55
2021/6/9 12:00,358.05,358.05
2021/6/9 13:00,358.05,358.05
2021/6/9 14:00,326.55,326.55
2021/6/9 15:00,325.5,325.5
2021/6/9 16:00,336,336
2021/6/9 17:00,347.55,347.55
2021/6/9 18:00,390.6,390.6
2021/6/9 19:00,569.1,569.1
2021/6/9 20:00,576.45,576.45
2021/6/9 21:00,534.45,534.45
2021/6/9 22:00,459.9,459.9
2021/6/9 23:00,333.9,333.9
2021/6/10 0:00,242.19,242.19
2021/6/10 1:00,207.09,207.09
2021/6/10 2:00,171.99,171.99
2021/6/10 3:00,183.69,183.69
2021/6/10 4:00,183.69,183.69
2021/6/10 5:00,195.39,195.39
2021/6/10 6:00,266.76,266.76
2021/6/10 7:00,386.1,386.1
2021/6/10 8:00,445.77,445.77
2021/6/10 9:00,457.47,457.47
2021/6/10 10:00,410.67,410.67
2021/6/10 11:00,363.87,363.87
2021/6/10 12:00,398.97,398.97
2021/6/10 13:00,398.97,398.97
2021/6/10 14:00,363.87,363.87
2021/6/10 15:00,362.7,362.7
2021/6/10 16:00,374.4,374.4
2021/6/10 17:00,387.27,387.27
2021/6/10 18:00,435.24,435.24
2021/6/10 19:00,634.14,634.14
2021/6/10 20:00,642.33,642.33
2021/6/10 21:00,595.53,595.53
2021/6/10 22:00,512.46,512.46
2021/6/10 23:00,372.06,372.06
2021/6/11 0:00,269.1,269.1
2021/6/11 1:00,230.1,230.1
2021/6/11 2:00,191.1,191.1
2021/6/11 3:00,204.1,204.1
2021/6/11 4:00,204.1,204.1
2021/6/11 5:00,217.1,217.1
2021/6/11 6:00,296.4,296.4
2021/6/11 7:00,429,429
2021/6/11 8:00,495.3,495.3
2021/6/11 9:00,508.3,508.3
2021/6/11 10:00,456.3,456.3
2021/6/11 11:00,404.3,404.3
2021/6/11 12:00,443.3,443.3
2021/6/11 13:00,443.3,443.3
2021/6/11 14:00,404.3,404.3
2021/6/11 15:00,403,403
2021/6/11 16:00,416,416
2021/6/11 17:00,430.3,430.3
2021/6/11 18:00,483.6,483.6
2021/6/11 19:00,704.6,704.6
2021/6/11 20:00,713.7,713.7
2021/6/11 21:00,661.7,661.7
2021/6/11 22:00,569.4,569.4
2021/6/11 23:00,413.4,413.4
2021/6/12 0:00,246.33,246.33
2021/6/12 1:00,210.63,210.63
2021/6/12 2:00,174.93,174.93
2021/6/12 3:00,186.83,186.83
2021/6/12 4:00,186.83,186.83
2021/6/12 5:00,198.73,198.73
2021/6/12 6:00,271.32,271.32
2021/6/12 7:00,392.7,392.7
2021/6/12 8:00,453.39,453.39
2021/6/12 9:00,465.29,465.29
2021/6/12 10:00,417.69,417.69
2021/6/12 11:00,370.09,370.09
2021/6/12 12:00,405.79,405.79
2021/6/12 13:00,405.79,405.79
2021/6/12 14:00,370.09,370.09
2021/6/12 15:00,368.9,368.9
2021/6/12 16:00,380.8,380.8
2021/6/12 17:00,393.89,393.89
2021/6/12 18:00,442.68,442.68
2021/6/12 19:00,644.98,644.98
2021/6/12 20:00,653.31,653.31
2021/6/12 21:00,605.71,605.71
2021/6/12 22:00,521.22,521.22
2021/6/12 23:00,378.42,378.42
2021/6/13 0:00,254.61,254.61
2021/6/13 1:00,217.71,217.71
2021/6/13 2:00,180.81,180.81
2021/6/13 3:00,193.11,193.11
2021/6/13 4:00,193.11,193.11
2021/6/13 5:00,205.41,205.41
2021/6/13 6:00,280.44,280.44
2021/6/13 7:00,405.9,405.9
2021/6/13 8:00,468.63,468.63
2021/6/13 9:00,480.93,480.93
2021/6/13 10:00,431.73,431.73
2021/6/13 11:00,382.53,382.53
2021/6/13 12:00,419.43,419.43
2021/6/13 13:00,419.43,419.43
2021/6/13 14:00,382.53,382.53
2021/6/13 15:00,381.3,381.3
2021/6/13 16:00,393.6,393.6
2021/6/13 17:00,407.13,407.13
2021/6/13 18:00,457.56,457.56
2021/6/13 19:00,666.66,666.66
2021/6/13 20:00,675.27,675.27
2021/6/13 21:00,626.07,626.07
2021/6/13 22:00,538.74,538.74
2021/6/13 23:00,391.14,391.14
2021/6/14 0:00,188.37,188.37
2021/6/14 1:00,161.07,161.07
2021/6/14 2:00,133.77,133.77
2021/6/14 3:00,142.87,142.87
2021/6/14 4:00,142.87,142.87
2021/6/14 5:00,151.97,151.97
2021/6/14 6:00,207.48,207.48
2021/6/14 7:00,300.3,300.3
2021/6/14 8:00,346.71,346.71
2021/6/14 9:00,355.81,355.81
2021/6/14 10:00,319.41,319.41
2021/6/14 11:00,283.01,283.01
2021/6/14 12:00,310.31,310.31
2021/6/14 13:00,310.31,310.31
2021/6/14 14:00,283.01,283.01
2021/6/14 15:00,282.1,282.1
2021/6/14 16:00,291.2,291.2
2021/6/14 17:00,301.21,301.21
2021/6/14 18:00,338.52,338.52
2021/6/14 19:00,493.22,493.22
2021/6/14 20:00,499.59,499.59
2021/6/14 21:00,463.19,463.19
2021/6/14 22:00,398.58,398.58
2021/6/14 23:00,289.38,289.38
2021/6/15 0:00,227.7,227.7
2021/6/15 1:00,194.7,194.7
2021/6/15 2:00,161.7,161.7
2021/6/15 3:00,172.7,172.7
2021/6/15 4:00,172.7,172.7
2021/6/15 5:00,183.7,183.7
2021/6/15 6:00,250.8,250.8
2021/6/15 7:00,363,363
2021/6/15 8:00,419.1,419.1
2021/6/15 9:00,430.1,430.1
2021/6/15 10:00,386.1,386.1
2021/6/15 11:00,342.1,342.1
2021/6/15 12:00,375.1,375.1
2021/6/15 13:00,375.1,375.1
2021/6/15 14:00,342.1,342.1
2021/6/15 15:00,341,341
2021/6/15 16:00,352,352
2021/6/15 17:00,364.1,364.1
2021/6/15 18:00,409.2,409.2
2021/6/15 19:00,596.2,596.2
2021/6/15 20:00,603.9,603.9
2021/6/15 21:00,559.9,559.9
2021/6/15 22:00,481.8,481.8
2021/6/15 23:00,349.8,349.8
2021/6/16 0:00,223.56,223.56
2021/6/16 1:00,191.16,191.16
2021/6/16 2:00,158.76,158.76
2021/6/16 3:00,169.56,169.56
2021/6/16 4:00,169.56,169.56
2021/6/16 5:00,180.36,180.36
2021/6/16 6:00,246.24,246.24
2021/6/16 7:00,356.4,356.4
2021/6/16 8:00,411.48,411.48
2021/6/16 9:00,422.28,422.28
2021/6/16 10:00,379.08,379.08
2021/6/16 11:00,335.88,335.88
2021/6/16 12:00,368.28,368.28
2021/6/16 13:00,368.28,368.28
2021/6/16 14:00,335.88,335.88
2021/6/16 15:00,334.8,334.8
2021/6/16 16:00,345.6,345.6
2021/6/16 17:00,357.48,357.48
2021/6/16 18:00,401.76,401.76
2021/6/16 19:00,585.36,585.36
2021/6/16 20:00,592.92,592.92
2021/6/16 21:00,549.72,549.72
2021/6/16 22:00,473.04,473.04
2021/6/16 23:00,343.44,343.44
2021/6/17 0:00,248.4,248.4
2021/6/17 1:00,212.4,212.4
2021/6/17 2:00,176.4,176.4
2021/6/17 3:00,188.4,188.4
2021/6/17 4:00,188.4,188.4
2021/6/17 5:00,200.4,200.4
2021/6/17 6:00,273.6,273.6
2021/6/17 7:00,396,396
2021/6/17 8:00,457.2,457.2
2021/6/17 9:00,469.2,469.2
2021/6/17 10:00,421.2,421.2
2021/6/17 11:00,373.2,373.2
2021/6/17 12:00,409.2,409.2
2021/6/17 13:00,409.2,409.2
2021/6/17 14:00,373.2,373.2
2021/6/17 15:00,372,372
2021/6/17 16:00,384,384
2021/6/17 17:00,397.2,397.2
2021/6/17 18:00,446.4,446.4
2021/6/17 19:00,650.4,650.4
2021/6/17 20:00,658.8,658.8
2021/6/17 21:00,610.8,610.8
2021/6/17 22:00,525.6,525.6
2021/6/17 23:00,381.6,381.6
2021/6/18 0:00,217.35,217.35
2021/6/18 1:00,185.85,185.85
2021/6/18 2:00,154.35,154.35
2021/6/18 3:00,164.85,164.85
2021/6/18 4:00,164.85,164.85
2021/6/18 5:00,175.35,175.35
2021/6/18 6:00,239.4,239.4
2021/6/18 7:00,346.5,346.5
2021/6/18 8:00,400.05,400.05
2021/6/18 9:00,410.55,410.55
2021/6/18 10:00,368.55,368.55
2021/6/18 11:00,326.55,326.55
2021/6/18 12:00,358.05,358.05
2021/6/18 13:00,358.05,358.05
2021/6/18 14:00,326.55,326.55
2021/6/18 15:00,325.5,325.5
2021/6/18 16:00,336,336
2021/6/18 17:00,347.55,347.55
2021/6/18 18:00,390.6,390.6
2021/6/18 19:00,569.1,569.1
2021/6/18 20:00,576.45,576.45
2021/6/18 21:00,534.45,534.45
2021/6/18 22:00,459.9,459.9
2021/6/18 23:00,333.9,333.9
2021/6/19 0:00,242.19,242.19
2021/6/19 1:00,207.09,207.09
2021/6/19 2:00,171.99,171.99
2021/6/19 3:00,183.69,183.69
2021/6/19 4:00,183.69,183.69
2021/6/19 5:00,195.39,195.39
2021/6/19 6:00,266.76,266.76
2021/6/19 7:00,386.1,386.1
2021/6/19 8:00,445.77,445.77
2021/6/19 9:00,457.47,457.47
2021/6/19 10:00,410.67,410.67
2021/6/19 11:00,363.87,363.87
2021/6/19 12:00,398.97,398.97
2021/6/19 13:00,398.97,398.97
2021/6/19 14:00,363.87,363.87
2021/6/19 15:00,362.7,362.7
2021/6/19 16:00,374.4,374.4
2021/6/19 17:00,387.27,387.27
2021/6/19 18:00,435.24,435.24
2021/6/19 19:00,634.14,634.14
2021/6/19 20:00,642.33,642.33
2021/6/19 21:00,595.53,595.53
2021/6/19 22:00,512.46,512.46
2021/6/19 23:00,372.06,372.06
2021/6/20 0:00,269.1,269.1
2021/6/20 1:00,230.1,230.1
2021/6/20 2:00,191.1,191.1
2021/6/20 3:00,204.1,204.1
2021/6/20 4:00,204.1,204.1
2021/6/20 5:00,217.1,217.1
2021/6/20 6:00,296.4,296.4
2021/6/20 7:00,429,429
2021/6/20 8:00,495.3,495.3
2021/6/20 9:00,508.3,508.3
2021/6/20 10:00,456.3,456.3
2021/6/20 11:00,404.3,404.3
2021/6/20 12:00,443.3,443.3
2021/6/20 13:00,443.3,443.3
2021/6/20 14:00,404.3,404.3
2021/6/20 15:00,403,403
2021/6/20 16:00,416,416
2021/6/20 17:00,430.3,430.3
2021/6/20 18:00,483.6,483.6
2021/6/20 19:00,704.6,704.6
2021/6/20 20:00,713.7,713.7
2021/6/20 21:00,661.7,661.7
2021/6/20 22:00,569.4,569.4
2021/6/20 23:00,413.4,413.4
2021/6/21 0:00,246.33,246.33
2021/6/21 1:00,210.63,210.63
2021/6/21 2:00,174.93,174.93
2021/6/21 3:00,186.83,186.83
2021/6/21 4:00,186.83,186.83
2021/6/21 5:00,198.73,198.73
2021/6/21 6:00,271.32,271.32
2021/6/21 7:00,392.7,392.7
2021/6/21 8:00,453.39,453.39
2021/6/21 9:00,465.29,465.29
2021/6/21 10:00,417.69,417.69
2021/6/21 11:00,370.09,370.09
2021/6/21 12:00,405.79,405.79
2021/6/21 13:00,405.79,405.79
2021/6/21 14:00,370.09,370.09
2021/6/21 15:00,368.9,368.9
2021/6/21 16:00,380.8,380.8
2021/6/21 17:00,393.89,393.89
2021/6/21 18:00,442.68,442.68
2021/6/21 19:00,644.98,644.98
2021/6/21 20:00,653.31,653.31
2021/6/21 21:00,605.71,605.71
2021/6/21 22:00,521.22,521.22
2021/6/21 23:00,378.42,378.42
2021/6/22 0:00,254.61,254.61
2021/6/22 1:00,217.71,217.71
2021/6/22 2:00,180.81,180.81
2021/6/22 3:00,193.11,193.11
2021/6/22 4:00,193.11,193.11
2021/6/22 5:00,205.41,205.41
2021/6/22 6:00,280.44,280.44
2021/6/22 7:00,405.9,405.9
2021/6/22 8:00,468.63,468.63
2021/6/22 9:00,480.93,480.93
2021/6/22 10:00,431.73,431.73
2021/6/22 11:00,382.53,382.53
2021/6/22 12:00,419.43,419.43
2021/6/22 13:00,419.43,419.43
2021/6/22 14:00,382.53,382.53
2021/6/22 15:00,381.3,381.3
2021/6/22 16:00,393.6,393.6
2021/6/22 17:00,407.13,407.13
2021/6/22 18:00,457.56,457.56
2021/6/22 19:00,666.66,666.66
2021/6/22 20:00,675.27,675.27
2021/6/22 21:00,626.07,626.07
2021/6/22 22:00,538.74,538.74
2021/6/22 23:00,391.14,391.14
2021/6/23 0:00,188.37,188.37
2021/6/23 1:00,161.07,161.07
2021/6/23 2:00,133.77,133.77
2021/6/23 3:00,142.87,142.87
2021/6/23 4:00,142.87,142.87
2021/6/23 5:00,151.97,151.97
2021/6/23 6:00,207.48,207.48
2021/6/23 7:00,300.3,300.3
2021/6/23 8:00,346.71,346.71
2021/6/23 9:00,355.81,355.81
2021/6/23 10:00,319.41,319.41
2021/6/23 11:00,283.01,283.01
2021/6/23 12:00,310.31,310.31
2021/6/23 13:00,310.31,310.31
2021/6/23 14:00,283.01,283.01
2021/6/23 15:00,282.1,282.1
2021/6/23 16:00,291.2,291.2
2021/6/23 17:00,301.21,301.21
2021/6/23 18:00,338.52,338.52
2021/6/23 19:00,493.22,493.22
2021/6/23 20:00,499.59,499.59
2021/6/23 21:00,463.19,463.19
2021/6/23 22:00,398.58,398.58
2021/6/23 23:00,289.38,289.38
2021/6/24 0:00,227.7,227.7
2021/6/24 1:00,194.7,194.7
2021/6/24 2:00,161.7,161.7
2021/6/24 3:00,172.7,172.7
2021/6/24 4:00,172.7,172.7
2021/6/24 5:00,183.7,183.7
2021/6/24 6:00,250.8,250.8
2021/6/24 7:00,363,363
2021/6/24 8:00,419.1,419.1
2021/6/24 9:00,430.1,430.1
2021/6/24 10:00,386.1,386.1
2021/6/24 11:00,342.1,342.1
2021/6/24 12:00,375.1,375.1
2021/6/24 13:00,375.1,375.1
2021/6/24 14:00,342.1,342.1
2021/6/24 15:00,341,341
2021/6/24 16:00,352,352
2021/6/24 17:00,364.1,364.1
2021/6/24 18:00,409.2,409.2
2021/6/24 19:00,596.2,596.2
2021/6/24 20:00,603.9,603.9
2021/6/24 21:00,559.9,559.9
2021/6/24 22:00,481.8,481.8
2021/6/24 23:00,349.8,349.8
2021/6/25 0:00,223.56,223.56
2021/6/25 1:00,191.16,191.16
2021/6/25 2:00,158.76,158.76
2021/6/25 3:00,169.56,169.56
2021/6/25 4:00,169.56,169.56
2021/6/25 5:00,180.36,180.36
2021/6/25 6:00,246.24,246.24
2021/6/25 7:00,356.4,356.4
2021/6/25 8:00,411.48,411.48
2021/6/25 9:00,422.28,422.28
2021/6/25 10:00,379.08,379.08
2021/6/25 11:00,335.88,335.88
2021/6/25 12:00,368.28,368.28
2021/6/25 13:00,368.28,368.28
2021/6/25 14:00,335.88,335.88
2021/6/25 15:00,334.8,334.8
2021/6/25 16:00,345.6,345.6
2021/6/25 17:00,357.48,357.48
2021/6/25 18:00,401.76,401.76
2021/6/25 19:00,585.36,585.36
2021/6/25 20:00,592.92,592.92
2021/6/25 21:00,549.72,549.72
2021/6/25 22:00,473.04,473.04
2021/6/25 23:00,343.44,343.44
2021/6/26 0:00,248.4,248.4
2021/6/26 1:00,212.4,212.4
2021/6/26 2:00,176.4,176.4
2021/6/26 3:00,188.4,188.4
2021/6/26 4:00,188.4,188.4
2021/6/26 5:00,200.4,200.4
2021/6/26 6:00,273.6,273.6
2021/6/26 7:00,396,396
2021/6/26 8:00,457.2,457.2
2021/6/26 9:00,469.2,469.2
2021/6/26 10:00,421.2,421.2
2021/6/26 11:00,373.2,373.2
2021/6/26 12:00,409.2,409.2
2021/6/26 13:00,409.2,409.2
2021/6/26 14:00,373.2,373.2
2021/6/26 15:00,372,372
2021/6/26 16:00,384,384
2021/6/26 17:00,397.2,397.2
2021/6/26 18:00,446.4,446.4
2021/6/26 19:00,650.4,650.4
2021/6/26 20:00,658.8,658.8
2021/6/26 21:00,610.8,610.8
2021/6/26 22:00,525.6,525.6
2021/6/26 23:00,381.6,381.6
2021/6/27 0:00,217.35,217.35
2021/6/27 1:00,185.85,185.85
2021/6/27 2:00,154.35,154.35
2021/6/27 3:00,164.85,164.85
2021/6/27 4:00,164.85,164.85
2021/6/27 5:00,175.35,175.35
2021/6/27 6:00,239.4,239.4
2021/6/27 7:00,346.5,346.5
2021/6/27 8:00,400.05,400.05
2021/6/27 9:00,410.55,410.55
2021/6/27 10:00,368.55,368.55
2021/6/27 11:00,326.55,326.55
2021/6/27 12:00,358.05,358.05
2021/6/27 13:00,358.05,358.05
2021/6/27 14:00,326.55,326.55
2021/6/27 15:00,325.5,325.5
2021/6/27 16:00,336,336
2021/6/27 17:00,347.55,347.55
2021/6/27 18:00,390.6,390.6
2021/6/27 19:00,569.1,569.1
2021/6/27 20:00,576.45,576.45
2021/6/27 21:00,534.45,534.45
2021/6/27 22:00,459.9,459.9
2021/6/27 23:00,333.9,333.9
2021/6/28 0:00,242.19,242.19
2021/6/28 1:00,207.09,207.09
2021/6/28 2:00,171.99,171.99
2021/6/28 3:00,183.69,183.69
2021/6/28 4:00,183.69,183.69
2021/6/28 5:00,195.39,195.39
2021/6/28 6:00,266.76,266.76
2021/6/28 7:00,386.1,386.1
2021/6/28 8:00,445.77,445.77
2021/6/28 9:00,457.47,457.47
2021/6/28 10:00,410.67,410.67
2021/6/28 11:00,363.87,363.87
2021/6/28 12:00,398.97,398.97
2021/6/28 13:00,398.97,398.97
2021/6/28 14:00,363.87,363.87
2021/6/28 15:00,362.7,362.7
2021/6/28 16:00,374.4,374.4
2021/6/28 17:00,387.27,387.27
2021/6/28 18:00,435.24,435.24
2021/6/28 19:00,634.14,634.14
2021/6/28 20:00,642.33,642.33
2021/6/28 21:00,595.53,595.53
2021/6/28 22:00,512.46,512.46
2021/6/28 23:00,372.06,372.06
2021/6/29 0:00,269.1,269.1
2021/6/29 1:00,230.1,230.1
2021/6/29 2:00,191.1,191.1
2021/6/29 3:00,204.1,204.1
2021/6/29 4:00,204.1,204.1
2021/6/29 5:00,217.1,217.1
2021/6/29 6:00,296.4,296.4
2021/6/29 7:00,429,429
2021/6/29 8:00,495.3,495.3
2021/6/29 9:00,508.3,508.3
2021/6/29 10:00,456.3,456.3
2021/6/29 11:00,404.3,404.3
2021/6/29 12:00,443.3,443.3
2021/6/29 13:00,443.3,443.3
2021/6/29 14:00,404.3,404.3
2021/6/29 15:00,403,403
2021/6/29 16:00,416,416
2021/6/29 17:00,430.3,430.3
2021/6/29 18:00,483.6,483.6
2021/6/29 19:00,704.6,704.6
2021/6/29 20:00,713.7,713.7
2021/6/29 21:00,661.7,661.7
2021/6/29 22:00,569.4,569.4
2021/6/29 23:00,413.4,413.4
2021/6/30 0:00,246.33,246.33
2021/6/30 1:00,210.63,210.63
2021/6/30 2:00,174.93,174.93
2021/6/30 3:00,186.83,186.83
2021/6/30 4:00,186.83,186.83
2021/6/30 5:00,198.73,198.73
2021/6/30 6:00,271.32,271.32
2021/6/30 7:00,392.7,392.7
2021/6/30 8:00,453.39,453.39
2021/6/30 9:00,465.29,465.29
2021/6/30 10:00,417.69,417.69
2021/6/30 11:00,370.09,370.09
2021/6/30 12:00,405.79,405.79
2021/6/30 13:00,405.79,405.79
2021/6/30 14:00,370.09,370.09
2021/6/30 15:00,368.9,368.9
2021/6/30 16:00,380.8,380.8
2021/6/30 17:00,393.89,393.89
2021/6/30 18:00,442.68,442.68
2021/6/30 19:00,644.98,644.98
2021/6/30 20:00,653.31,653.31
2021/6/30 21:00,605.71,605.71
2021/6/30 22:00,521.22,521.22
2021/6/30 23:00,378.42,378.42
